# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2449       1.151551722804e-11       2.961284572313e-13      -3.033999808279e-13       0.000000000000e+00       1.400121154905e-16       2.051503625398e-17      -1.461978327335e-18 
 2450       1.147080452468e-11       2.969882145207e-13      -2.978813836903e-13       0.000000000000e+00       1.397430289117e-16       2.061629796036e-17      -1.498161632931e-18 
 2451       1.142600562251e-11       2.978851753374e-13      -2.925210770675e-13       0.000000000000e+00       1.394745240601e-16       2.071671074604e-17      -1.534906342061e-18 
 2452       1.138113132159e-11       2.988185367048e-13      -2.873212305642e-13       0.000000000000e+00       1.392065992395e-16       2.081625217528e-17      -1.572273454535e-18 
 2453       1.133619245745e-11       2.997874928082e-13      -2.822840198785e-13       0.000000000000e+00       1.389392527425e-16       2.091489974480e-17      -1.610324166051e-18 
 2454       1.129119990103e-11       3.007912349920e-13      -2.774116268080e-13       0.000000000000e+00       1.386724828505e-16       2.101263088375e-17      -1.649119868391e-18 
 2455       1.124616423035e-11       3.018289253877e-13      -2.727057827211e-13       0.000000000000e+00       1.384062879272e-16       2.110943577486e-17      -1.688699109477e-18 
 2456       1.120109474301e-11       3.028996176332e-13      -2.681663959847e-13       0.000000000000e+00       1.381406667011e-16       2.120535590167e-17      -1.729008322949e-18 
 2457       1.115600043783e-11       3.040023356751e-13      -2.637929163621e-13       0.000000000000e+00       1.378756179848e-16       2.130044573106e-17      -1.769970685837e-18 
 2458       1.111089034280e-11       3.051361000904e-13      -2.595847908004e-13       0.000000000000e+00       1.376111405814e-16       2.139475991312e-17      -1.811509120929e-18 
 2459       1.106577351513e-11       3.062999280838e-13      -2.555414634278e-13       0.000000000000e+00       1.373472332846e-16       2.148835328127e-17      -1.853546296514e-18 
 2460       1.102065904124e-11       3.074928334837e-13      -2.516623755496e-13       0.000000000000e+00       1.370838948786e-16       2.158128085253e-17      -1.896004626122e-18 
 2461       1.097555603683e-11       3.087138267388e-13      -2.479469656457e-13       0.000000000000e+00       1.368211241380e-16       2.167359782763e-17      -1.938806268263e-18 
 2462       1.093047364689e-11       3.099619149147e-13      -2.443946693670e-13       0.000000000000e+00       1.365589198279e-16       2.176535959126e-17      -1.981873126167e-18 
 2463       1.088542104571e-11       3.112361016903e-13      -2.410049195322e-13       0.000000000000e+00       1.362972807039e-16       2.185662171221e-17      -2.025126847527e-18 
 2464       1.084040743695e-11       3.125353873545e-13      -2.377771461249e-13       0.000000000000e+00       1.360362055122e-16       2.194743994361e-17      -2.068488824234e-18 
 2465       1.079544205366e-11       3.138587688025e-13      -2.347107762899e-13       0.000000000000e+00       1.357756929892e-16       2.203787022305e-17      -2.111880192120e-18 
 2466       1.075053415826e-11       3.152052395324e-13      -2.318052343304e-13       0.000000000000e+00       1.355157418619e-16       2.212796867284e-17      -2.155221830700e-18 
 2467       1.070569304265e-11       3.165737896416e-13      -2.290599417045e-13       0.000000000000e+00       1.352563508475e-16       2.221779160016e-17      -2.198434362909e-18 
 2468       1.066092802817e-11       3.179634058236e-13      -2.264743170222e-13       0.000000000000e+00       1.349975186540e-16       2.230739549724e-17      -2.241438154841e-18 
 2469       1.061624846568e-11       3.193730713643e-13      -2.240477760419e-13       0.000000000000e+00       1.347392439794e-16       2.239683704159e-17      -2.284153315495e-18 
 2470       1.057166373555e-11       3.208017661382e-13      -2.217797316675e-13       0.000000000000e+00       1.344815255123e-16       2.248617309612e-17      -2.326499696506e-18 
 2471       1.052718324772e-11       3.222484666057e-13      -2.196695939451e-13       0.000000000000e+00       1.342243619317e-16       2.257546070941e-17      -2.368396891895e-18 
 2472       1.048281644171e-11       3.237121458089e-13      -2.177167700597e-13       0.000000000000e+00       1.339677519068e-16       2.266475711584e-17      -2.409764237801e-18 
 2473       1.043857278665e-11       3.251917733683e-13      -2.159206643319e-13       0.000000000000e+00       1.337116940972e-16       2.275411973579e-17      -2.450520812226e-18 
 2474       1.039446178133e-11       3.266863154795e-13      -2.142806782148e-13       0.000000000000e+00       1.334561871529e-16       2.284360617585e-17      -2.490585434774e-18 
 2475       1.035049295421e-11       3.281947349095e-13      -2.127962102909e-13       0.000000000000e+00       1.332012297143e-16       2.293327422898e-17      -2.529876666388e-18 
 2476       1.030667586346e-11       3.297159909933e-13      -2.114666562687e-13       0.000000000000e+00       1.329468204119e-16       2.302318187472e-17      -2.568312809094e-18 
 2477       1.026302009696e-11       3.312490396304e-13      -2.102914089796e-13       0.000000000000e+00       1.326929578667e-16       2.311338727937e-17      -2.605811905741e-18 
 2478       1.021953527239e-11       3.327928332814e-13      -2.092698583744e-13       0.000000000000e+00       1.324396406898e-16       2.320394879617e-17      -2.642291739736e-18 
 2479       1.017623103720e-11       3.343463209642e-13      -2.084013915207e-13       0.000000000000e+00       1.321868674827e-16       2.329492496551e-17      -2.677669834791e-18 
 2480       1.013311706867e-11       3.359084482509e-13      -2.076853925990e-13       0.000000000000e+00       1.319346368373e-16       2.338637451508e-17      -2.711863454659e-18 
 2481       1.009020307394e-11       3.374781572640e-13      -2.071212428998e-13       0.000000000000e+00       1.316829473354e-16       2.347835636011e-17      -2.744789602874e-18 
 2482       1.004749879002e-11       3.390543866731e-13      -2.067083208204e-13       0.000000000000e+00       1.314317975493e-16       2.357092960352e-17      -2.776365022493e-18 
 2483       1.000501398383e-11       3.406360716914e-13      -2.064460018617e-13       0.000000000000e+00       1.311811860415e-16       2.366415353613e-17      -2.806506195834e-18 
 2484       9.962758452250e-12       3.422221440721e-13      -2.063336586250e-13       0.000000000000e+00       1.309311113648e-16       2.375808763682e-17      -2.835129344217e-18 
 2485       9.920742022118e-12       3.438115321049e-13      -2.063706608083e-13       0.000000000000e+00       1.306815720618e-16       2.385279157275e-17      -2.862150427705e-18 
 2486       9.878974550274e-12       3.454031606127e-13      -2.065563752041e-13       0.000000000000e+00       1.304325666659e-16       2.394832519953e-17      -2.887485144843e-18 
 2487       9.837465923589e-12       3.469959509479e-13      -2.068901656950e-13       0.000000000000e+00       1.301840937002e-16       2.404474856142e-17      -2.911048932399e-18 
 2488       9.796226058995e-12       3.485888209891e-13      -2.073713932515e-13       0.000000000000e+00       1.299361516782e-16       2.414212189150e-17      -2.932756965100e-18 
 2489       9.755264903513e-12       3.501806851373e-13      -2.079994159280e-13       0.000000000000e+00       1.296887391035e-16       2.424050561189e-17      -2.952524155380e-18 
 2490       9.714592434282e-12       3.517704543129e-13      -2.087735888603e-13       0.000000000000e+00       1.294418544698e-16       2.433996033389e-17      -2.970265153112e-18 
 2491       9.674218658590e-12       3.533570359517e-13      -2.096932642615e-13       0.000000000000e+00       1.291954962610e-16       2.444054685823e-17      -2.985894345353e-18 
 2492       9.634153613906e-12       3.549393340017e-13      -2.107577914198e-13       0.000000000000e+00       1.289496629511e-16       2.454232617521e-17      -2.999325856083e-18 
 2493       9.594407367902e-12       3.565162489196e-13      -2.119665166945e-13       0.000000000000e+00       1.287043530043e-16       2.464535946489e-17      -3.010473545943e-18 
 2494       9.554988914964e-12       3.580867477362e-13      -2.133185095286e-13       0.000000000000e+00       1.284595649576e-16       2.474968122672e-17      -3.019282317160e-18 
 2495       9.515902858558e-12       3.596500747105e-13      -2.148117387345e-13       0.000000000000e+00       1.282152976705e-16       2.485521849558e-17      -3.025822229664e-18 
 2496       9.477152709443e-12       3.612055419056e-13      -2.164438913656e-13       0.000000000000e+00       1.279715500768e-16       2.496187115177e-17      -3.030194937019e-18 
 2497       9.438741987435e-12       3.627524592295e-13      -2.182126462533e-13       0.000000000000e+00       1.277283211023e-16       2.506953874827e-17      -3.032502431762e-18 
 2498       9.400674221414e-12       3.642901344333e-13      -2.201156739986e-13       0.000000000000e+00       1.274856096639e-16       2.517812051035e-17      -3.032847045747e-18 
 2499       9.362952949337e-12       3.658178731092e-13      -2.221506369633e-13       0.000000000000e+00       1.272434146707e-16       2.528751533530e-17      -3.031331450490e-18 
 2500       9.325581718242e-12       3.673349786878e-13      -2.243151892616e-13       0.000000000000e+00       1.270017350231e-16       2.539762179202e-17      -3.028058657511e-18 
 2501       9.288564084257e-12       3.688407524364e-13      -2.266069767518e-13       0.000000000000e+00       1.267605696131e-16       2.550833812078e-17      -3.023132018681e-18 
 2502       9.251903612611e-12       3.703344934567e-13      -2.290236370275e-13       0.000000000000e+00       1.265199173244e-16       2.561956223282e-17      -3.016655226559e-18 
 2503       9.215603877637e-12       3.718154986828e-13      -2.315627994095e-13       0.000000000000e+00       1.262797770325e-16       2.573119171004e-17      -3.008732314746e-18 
 2504       9.179668462788e-12       3.732830628789e-13      -2.342220849366e-13       0.000000000000e+00       1.260401476041e-16       2.584312380472e-17      -2.999467658218e-18 
 2505       9.144100960636e-12       3.747364786372e-13      -2.369991063581e-13       0.000000000000e+00       1.258010278978e-16       2.595525543909e-17      -2.988965973679e-18 
 2506       9.108904972889e-12       3.761750363757e-13      -2.398914681242e-13       0.000000000000e+00       1.255624167635e-16       2.606748320509e-17      -2.977332319897e-18 
 2507       9.074084110393e-12       3.775980243364e-13      -2.428967663785e-13       0.000000000000e+00       1.253243130429e-16       2.617970336401e-17      -2.964672098054e-18 
 2508       9.039641993144e-12       3.790047285826e-13      -2.460125889488e-13       0.000000000000e+00       1.250867155691e-16       2.629181184615e-17      -2.951091052087e-18 
 2509       9.005582250295e-12       3.803944329972e-13      -2.492365153389e-13       0.000000000000e+00       1.248496231667e-16       2.640370425048e-17      -2.936695269030e-18 
 2510       8.971908520163e-12       3.817664192804e-13      -2.525661167200e-13       0.000000000000e+00       1.246130346521e-16       2.651527584436e-17      -2.921591179362e-18 
 2511       8.938624450240e-12       3.831199669478e-13      -2.559989559224e-13       0.000000000000e+00       1.243769488328e-16       2.662642156316e-17      -2.905885557347e-18 
 2512       8.905733697199e-12       3.844543533276e-13      -2.595325874265e-13       0.000000000000e+00       1.241413645082e-16       2.673703600995e-17      -2.889685521380e-18 
 2513       8.873239926903e-12       3.857688535593e-13      -2.631645573551e-13       0.000000000000e+00       1.239062804689e-16       2.684701345516e-17      -2.873098534330e-18 
 2514       8.841146814414e-12       3.870627405909e-13      -2.668924034641e-13       0.000000000000e+00       1.236716954972e-16       2.695624783628e-17      -2.856232403884e-18 
 2515       8.809458044001e-12       3.883352851773e-13      -2.707136551345e-13       0.000000000000e+00       1.234376083667e-16       2.706463275749e-17      -2.839195282891e-18 
 2516       8.778177309147e-12       3.895857558776e-13      -2.746258333636e-13       0.000000000000e+00       1.232040178426e-16       2.717206148935e-17      -2.822095669705e-18 
 2517       8.747308312559e-12       3.908134190534e-13      -2.786264507569e-13       0.000000000000e+00       1.229709226814e-16       2.727842696849e-17      -2.805042408528e-18 
 2518       8.716854766175e-12       3.920175388664e-13      -2.827130115189e-13       0.000000000000e+00       1.227383216312e-16       2.738362179723e-17      -2.788144689758e-18 
 2519       8.686820391173e-12       3.931973772766e-13      -2.868830114456e-13       0.000000000000e+00       1.225062134315e-16       2.748753824329e-17      -2.771512050326e-18 
 2520       8.657208917980e-12       3.943521940398e-13      -2.911339379149e-13       0.000000000000e+00       1.222745968132e-16       2.759006823947e-17      -2.755254374047e-18 
 2521       8.628024086278e-12       3.954812467053e-13      -2.954632698790e-13       0.000000000000e+00       1.220434704986e-16       2.769110338327e-17      -2.739481891959e-18 
 2522       8.599269645015e-12       3.965837906146e-13      -2.998684778554e-13       0.000000000000e+00       1.218128332013e-16       2.779053493660e-17      -2.724305182667e-18 
 2523       8.570949352411e-12       3.976590788983e-13      -3.043470239185e-13       0.000000000000e+00       1.215826836265e-16       2.788825382545e-17      -2.709835172689e-18 
 2524       8.543066975969e-12       3.987063624745e-13      -3.088963616913e-13       0.000000000000e+00       1.213530204707e-16       2.798415063954e-17      -2.696183136799e-18 
 2525       8.515626292479e-12       3.997248900465e-13      -3.135139363365e-13       0.000000000000e+00       1.211238424217e-16       2.807811563201e-17      -2.683460698370e-18 
 2526       8.488631088030e-12       4.007139081008e-13      -3.181971845484e-13       0.000000000000e+00       1.208951481588e-16       2.817003871907e-17      -2.671779829718e-18 
 2527       8.462085158019e-12       4.016726609047e-13      -3.229435345442e-13       0.000000000000e+00       1.206669363524e-16       2.825980947968e-17      -2.661252852446e-18 
 2528       8.435992307154e-12       4.026003905044e-13      -3.277504060555e-13       0.000000000000e+00       1.204392056646e-16       2.834731715524e-17      -2.651992437789e-18 
 2529       8.410356349469e-12       4.034963367228e-13      -3.326152103198e-13       0.000000000000e+00       1.202119547485e-16       2.843245064921e-17      -2.644111606954e-18 
 2530       8.385181108326e-12       4.043597371572e-13      -3.375353500722e-13       0.000000000000e+00       1.199851822486e-16       2.851509852684e-17      -2.637723731470e-18 
 2531       8.360470416430e-12       4.051898271775e-13      -3.425082195365e-13       0.000000000000e+00       1.197588868009e-16       2.859514901481e-17      -2.632942533524e-18 
 2532       8.336228115829e-12       4.059858399236e-13      -3.475312044171e-13       0.000000000000e+00       1.195330670325e-16       2.867249000088e-17      -2.629882086313e-18 
 2533       8.312456924632e-12       4.067471185452e-13      -3.526017017534e-13       0.000000000000e+00       1.193077216352e-16       2.874703215109e-17      -2.628623463931e-18 
 2534       8.289155029952e-12       4.074734536319e-13      -3.577171796262e-13       0.000000000000e+00       1.190828495856e-16       2.881877840792e-17      -2.629114479706e-18 
 2535       8.266319475283e-12       4.081647477293e-13      -3.628751177795e-13       0.000000000000e+00       1.188584499263e-16       2.888775489319e-17      -2.631269368951e-18 
 2536       8.243947291992e-12       4.088209032747e-13      -3.680729877807e-13       0.000000000000e+00       1.186345216924e-16       2.895398782722e-17      -2.635002086503e-18 
 2537       8.222035499308e-12       4.094418225969e-13      -3.733082530124e-13       0.000000000000e+00       1.184110639119e-16       2.901750352887e-17      -2.640226306438e-18 
 2538       8.200581104311e-12       4.100274079161e-13      -3.785783686645e-13       0.000000000000e+00       1.181880756052e-16       2.907832841566e-17      -2.646855421798e-18 
 2539       8.179581101917e-12       4.105775613440e-13      -3.838807817255e-13       0.000000000000e+00       1.179655557853e-16       2.913648900389e-17      -2.654802544303e-18 
 2540       8.159032474865e-12       4.110921848838e-13      -3.892129309749e-13       0.000000000000e+00       1.177435034580e-16       2.919201190873e-17      -2.663980504080e-18 
 2541       8.138932193705e-12       4.115711804300e-13      -3.945722469750e-13       0.000000000000e+00       1.175219176215e-16       2.924492384432e-17      -2.674301849376e-18 
 2542       8.119277216785e-12       4.120144497686e-13      -3.999561520626e-13       0.000000000000e+00       1.173007972667e-16       2.929525162387e-17      -2.685678846284e-18 
 2543       8.100064490237e-12       4.124218945768e-13      -4.053620603409e-13       0.000000000000e+00       1.170801413772e-16       2.934302215978e-17      -2.698023478458e-18 
 2544       8.081290947966e-12       4.127934164231e-13      -4.107873776715e-13       0.000000000000e+00       1.168599489289e-16       2.938826246372e-17      -2.711247446837e-18 
 2545       8.062953511637e-12       4.131289167670e-13      -4.162295016661e-13       0.000000000000e+00       1.166402188905e-16       2.943099964675e-17      -2.725262169364e-18 
 2546       8.045049090659e-12       4.134282969596e-13      -4.216858216785e-13       0.000000000000e+00       1.164209502232e-16       2.947126091940e-17      -2.739978780709e-18 
 2547       8.027574582176e-12       4.136914582428e-13      -4.271537187964e-13       0.000000000000e+00       1.162021418806e-16       2.950907359181e-17      -2.755308131981e-18 
 2548       8.010526871052e-12       4.139183017498e-13      -4.326305658334e-13       0.000000000000e+00       1.159837928091e-16       2.954446507379e-17      -2.771160790460e-18 
 2549       7.993902829857e-12       4.141087285048e-13      -4.381137273207e-13       0.000000000000e+00       1.157659019475e-16       2.957746287494e-17      -2.787447039308e-18 
 2550       7.977699318858e-12       4.142626394229e-13      -4.436005594989e-13       0.000000000000e+00       1.155484682270e-16       2.960809460479e-17      -2.804076877293e-18 
 2551       7.961913186002e-12       4.143799353103e-13      -4.490884103104e-13       0.000000000000e+00       1.153314905715e-16       2.963638797281e-17      -2.820960018508e-18 
 2552       7.946541266906e-12       4.144605168642e-13      -4.545746193904e-13       0.000000000000e+00       1.151149678974e-16       2.966237078861e-17      -2.838005892095e-18 
 2553       7.931580384841e-12       4.145042846725e-13      -4.600565180596e-13       0.000000000000e+00       1.148988991134e-16       2.968607096200e-17      -2.855123641959e-18 
 2554       7.917027350725e-12       4.145111392142e-13      -4.655314293156e-13       0.000000000000e+00       1.146832831209e-16       2.970751650307e-17      -2.872222126493e-18 
 2555       7.902878963100e-12       4.144809808589e-13      -4.709966678249e-13       0.000000000000e+00       1.144681188137e-16       2.972673552234e-17      -2.889209918298e-18 
 2556       7.889132008131e-12       4.144137098671e-13      -4.764495399148e-13       0.000000000000e+00       1.142534050781e-16       2.974375623082e-17      -2.905995303900e-18 
 2557       7.875783259585e-12       4.143092263899e-13      -4.818873435652e-13       0.000000000000e+00       1.140391407927e-16       2.975860694015e-17      -2.922486283475e-18 
 2558       7.862829478819e-12       4.141674304693e-13      -4.873073684005e-13       0.000000000000e+00       1.138253248288e-16       2.977131606266e-17      -2.938590570563e-18 
 2559       7.850267414770e-12       4.139882220378e-13      -4.927068956814e-13       0.000000000000e+00       1.136119560500e-16       2.978191211152e-17      -2.954215591796e-18 
 2560       7.838093803941e-12       4.137715009185e-13      -4.980831982971e-13       0.000000000000e+00       1.133990333122e-16       2.979042370081e-17      -2.969268486612e-18 
 2561       7.826305370387e-12       4.135171668251e-13      -5.034335407567e-13       0.000000000000e+00       1.131865554641e-16       2.979687954561e-17      -2.983656106978e-18 
 2562       7.814898825703e-12       4.132251193618e-13      -5.087551791814e-13       0.000000000000e+00       1.129745213464e-16       2.980130846215e-17      -2.997285017109e-18 
 2563       7.803870869010e-12       4.128952580234e-13      -5.140453612961e-13       0.000000000000e+00       1.127629297925e-16       2.980373936788e-17      -3.010061493192e-18 
 2564       7.793218186945e-12       4.125274821951e-13      -5.193013264216e-13       0.000000000000e+00       1.125517796281e-16       2.980420128157e-17      -3.021891523099e-18 
 2565       7.782937453644e-12       4.121216911524e-13      -5.245203054662e-13       0.000000000000e+00       1.123410696711e-16       2.980272332342e-17      -3.032680806115e-18 
 2566       7.773025330732e-12       4.116777840612e-13      -5.296995209179e-13       0.000000000000e+00       1.121307987322e-16       2.979933471516e-17      -3.042334752654e-18 
 2567       7.763478467310e-12       4.111956599778e-13      -5.348361868356e-13       0.000000000000e+00       1.119209656141e-16       2.979406478017e-17      -3.050758483980e-18 
 2568       7.754293499941e-12       4.106752178488e-13      -5.399275088419e-13       0.000000000000e+00       1.117115691119e-16       2.978694294356e-17      -3.057856831926e-18 
 2569       7.745467052637e-12       4.101163565108e-13      -5.449706841141e-13       0.000000000000e+00       1.115026080133e-16       2.977799873226e-17      -3.063534338619e-18 
 2570       7.736995736847e-12       4.095189746909e-13      -5.499629013766e-13       0.000000000000e+00       1.112940810981e-16       2.976726177517e-17      -3.067695256194e-18 
 2571       7.728876151443e-12       4.088829710063e-13      -5.549013408928e-13       0.000000000000e+00       1.110859871385e-16       2.975476180323e-17      -3.070243546518e-18 
 2572       7.721104337638e-12       4.082083320635e-13      -5.597834219526e-13       0.000000000000e+00       1.108783249639e-16       2.974052775988e-17      -3.071105848648e-18 
 2573       7.713674140366e-12       4.074953973047e-13      -5.646075468920e-13       0.000000000000e+00       1.106710936556e-16       2.972458512680e-17      -3.070300524639e-18 
 2574       7.706578837547e-12       4.067445956695e-13      -5.693723612935e-13       0.000000000000e+00       1.104642923532e-16       2.970695858317e-17      -3.067869006279e-18 
 2575       7.699811684286e-12       4.059563576336e-13      -5.740765068711e-13       0.000000000000e+00       1.102579201897e-16       2.968767289400e-17      -3.063852863185e-18 
 2576       7.693365912851e-12       4.051311152109e-13      -5.787186214668e-13       0.000000000000e+00       1.100519762918e-16       2.966675291021e-17      -3.058293802946e-18 
 2577       7.687234732652e-12       4.042693019548e-13      -5.832973390465e-13       0.000000000000e+00       1.098464597795e-16       2.964422356872e-17      -3.051233671254e-18 
 2578       7.681411330213e-12       4.033713529595e-13      -5.878112896968e-13       0.000000000000e+00       1.096413697663e-16       2.962010989254e-17      -3.042714452041e-18 
 2579       7.675888869157e-12       4.024377048620e-13      -5.922590996214e-13       0.000000000000e+00       1.094367053594e-16       2.959443699085e-17      -3.032778267619e-18 
 2580       7.670660490175e-12       4.014687958435e-13      -5.966393911371e-13       0.000000000000e+00       1.092324656591e-16       2.956723005909e-17      -3.021467378815e-18 
 2581       7.665719311010e-12       4.004650656309e-13      -6.009507826703e-13       0.000000000000e+00       1.090286497596e-16       2.953851437906e-17      -3.008824185107e-18 
 2582       7.661058426431e-12       3.994269554983e-13      -6.051918887536e-13       0.000000000000e+00       1.088252567481e-16       2.950831531897e-17      -2.994891224761e-18 
 2583       7.656670908208e-12       3.983549082687e-13      -6.093613200217e-13       0.000000000000e+00       1.086222857056e-16       2.947665833357e-17      -2.979711174971e-18 
 2584       7.652549805094e-12       3.972493683155e-13      -6.134576832082e-13       0.000000000000e+00       1.084197357064e-16       2.944356896419e-17      -2.963326851989e-18 
 2585       7.648688142801e-12       3.961107815640e-13      -6.174795811419e-13       0.000000000000e+00       1.082176058182e-16       2.940907283888e-17      -2.945781211269e-18 
 2586       7.645078923974e-12       3.949395954931e-13      -6.214256127426e-13       0.000000000000e+00       1.080158951022e-16       2.937319567245e-17      -2.927117347599e-18 
 2587       7.641715128172e-12       3.937362591367e-13      -6.252943730184e-13       0.000000000000e+00       1.078146026130e-16       2.933596326657e-17      -2.907378495239e-18 
 2588       7.638589711843e-12       3.925012230854e-13      -6.290844530612e-13       0.000000000000e+00       1.076137273984e-16       2.929740150987e-17      -2.886608028059e-18 
 2589       7.635695608301e-12       3.912349394877e-13      -6.327944400435e-13       0.000000000000e+00       1.074132685000e-16       2.925753637801e-17      -2.864849459674e-18 
 2590       7.633025727705e-12       3.899378620522e-13      -6.364229172148e-13       0.000000000000e+00       1.072132249525e-16       2.921639393378e-17      -2.842146443581e-18 
 2591       7.630572957037e-12       3.886104460487e-13      -6.399684638977e-13       0.000000000000e+00       1.070135957841e-16       2.917400032717e-17      -2.818542773298e-18 
 2592       7.628330160074e-12       3.872531483097e-13      -6.434296554843e-13       0.000000000000e+00       1.068143800163e-16       2.913038179546e-17      -2.794082382498e-18 
 2593       7.626290177371e-12       3.858664272321e-13      -6.468050634330e-13       0.000000000000e+00       1.066155766639e-16       2.908556466333e-17      -2.768809345146e-18 
 2594       7.624445826237e-12       3.844507427790e-13      -6.500932552640e-13       0.000000000000e+00       1.064171847354e-16       2.903957534292e-17      -2.742767875636e-18 
 2595       7.622789900707e-12       3.830065564808e-13      -6.532927945566e-13       0.000000000000e+00       1.062192032322e-16       2.899244033390e-17      -2.716002328932e-18 
 2596       7.621315171529e-12       3.815343314370e-13      -6.564022409449e-13       0.000000000000e+00       1.060216311494e-16       2.894418622361e-17      -2.688557200695e-18 
 2597       7.620014386130e-12       3.800345323178e-13      -6.594201501145e-13       0.000000000000e+00       1.058244674752e-16       2.889483968711e-17      -2.660477127432e-18 
 2598       7.618880268604e-12       3.785076253656e-13      -6.623450737985e-13       0.000000000000e+00       1.056277111914e-16       2.884442748726e-17      -2.631806886621e-18 
 2599       7.617905519679e-12       3.769540783965e-13      -6.651755597745e-13       0.000000000000e+00       1.054313612727e-16       2.879297647483e-17      -2.602591396857e-18 
 2600       7.617082816704e-12       3.753743608018e-13      -6.679101518601e-13       0.000000000000e+00       1.052354166876e-16       2.874051358858e-17      -2.572875717983e-18 
 2601       7.616404813619e-12       3.737689435498e-13      -6.705473899100e-13       0.000000000000e+00       1.050398763976e-16       2.868706585531e-17      -2.542705051229e-18 
 2602       7.615864140933e-12       3.721382991872e-13      -6.730858098121e-13       0.000000000000e+00       1.048447393575e-16       2.863266039002e-17      -2.512124739350e-18 
 2603       7.615453405707e-12       3.704829018406e-13      -6.755239434836e-13       0.000000000000e+00       1.046500045155e-16       2.857732439592e-17      -2.481180266758e-18 
 2604       7.615165191524e-12       3.688032272182e-13      -6.778603188679e-13       0.000000000000e+00       1.044556708130e-16       2.852108516457e-17      -2.449917259666e-18 
 2605       7.614992058471e-12       3.670997526112e-13      -6.800934599303e-13       0.000000000000e+00       1.042617371849e-16       2.846397007593e-17      -2.418381486217e-18 
 2606       7.614926543113e-12       3.653729568954e-13      -6.822218866551e-13       0.000000000000e+00       1.040682025590e-16       2.840600659848e-17      -2.386618856626e-18 
 2607       7.614961158473e-12       3.636233205331e-13      -6.842441150411e-13       0.000000000000e+00       1.038750658566e-16       2.834722228927e-17      -2.354675423316e-18 
 2608       7.615088394007e-12       3.618513255739e-13      -6.861586570989e-13       0.000000000000e+00       1.036823259922e-16       2.828764479404e-17      -2.322597381053e-18 
 2609       7.615300715583e-12       3.600574556570e-13      -6.879640208464e-13       0.000000000000e+00       1.034899818735e-16       2.822730184728e-17      -2.290431067084e-18 
 2610       7.615590565458e-12       3.582421960125e-13      -6.896587103058e-13       0.000000000000e+00       1.032980324016e-16       2.816622127234e-17      -2.258222961272e-18 
 2611       7.615950594937e-12       3.564060568748e-13      -6.912415286970e-13       0.000000000000e+00       1.031064765279e-16       2.810443120531e-17      -2.226015839033e-18 
 2612       7.616374363828e-12       3.545496438646e-13      -6.927124898843e-13       0.000000000000e+00       1.029153134269e-16       2.804196076792e-17      -2.193837206277e-18 
 2613       7.616855644867e-12       3.526735880049e-13      -6.940719120344e-13       0.000000000000e+00       1.027245423246e-16       2.797883939860e-17      -2.161710799877e-18 
 2614       7.617388191369e-12       3.507785223468e-13      -6.953201148849e-13       0.000000000000e+00       1.025341624412e-16       2.791509662909e-17      -2.129660429050e-18 
 2615       7.617965737213e-12       3.488650819714e-13      -6.964574197459e-13       0.000000000000e+00       1.023441729911e-16       2.785076208455e-17      -2.097709975424e-18 
 2616       7.618581996820e-12       3.469339039918e-13      -6.974841495017e-13       0.000000000000e+00       1.021545731830e-16       2.778586548359e-17      -2.065883393109e-18 
 2617       7.619230665134e-12       3.449856275551e-13      -6.984006286125e-13       0.000000000000e+00       1.019653622200e-16       2.772043663846e-17      -2.034204708767e-18 
 2618       7.619905417608e-12       3.430208938443e-13      -6.992071831163e-13       0.000000000000e+00       1.017765392992e-16       2.765450545503e-17      -2.002698021679e-18 
 2619       7.620599910179e-12       3.410403460805e-13      -6.999041406303e-13       0.000000000000e+00       1.015881036120e-16       2.758810193298e-17      -1.971387503813e-18 
 2620       7.621307779256e-12       3.390446295244e-13      -7.004918303527e-13       0.000000000000e+00       1.014000543440e-16       2.752125616579e-17      -1.940297399898e-18 
 2621       7.622022641694e-12       3.370343914787e-13      -7.009705830644e-13       0.000000000000e+00       1.012123906752e-16       2.745399834094e-17      -1.909452027489e-18 
 2622       7.622738094782e-12       3.350102812900e-13      -7.013407311309e-13       0.000000000000e+00       1.010251117795e-16       2.738635873990e-17      -1.878875777036e-18 
 2623       7.623447716220e-12       3.329729503505e-13      -7.016026085035e-13       0.000000000000e+00       1.008382168252e-16       2.731836773829e-17      -1.848593111954e-18 
 2624       7.624145064102e-12       3.309230521003e-13      -7.017565507214e-13       0.000000000000e+00       1.006517049748e-16       2.725005580593e-17      -1.818628568693e-18 
 2625       7.624823676897e-12       3.288612420291e-13      -7.018028949135e-13       0.000000000000e+00       1.004655753848e-16       2.718145350696e-17      -1.789006756806e-18 
