# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2363       1.409754701156e-11       4.737070853489e-13      -9.227622393291e-13       4.086015288730e-15       1.655036772549e-16       1.118798820510e-17       2.613446412229e-18 
 2364       1.408013221624e-11       4.710228137008e-13      -9.177459934642e-13       4.081087760580e-15       1.651785624666e-16       1.127100364605e-17       2.584842505457e-18 
 2365       1.406248207992e-11       4.683649662021e-13      -9.126669909567e-13       4.076161872883e-15       1.648541729588e-16       1.135543279283e-17       2.555528360324e-18 
 2366       1.404459312272e-11       4.657341137699e-13      -9.075273327272e-13       4.071237477295e-15       1.645305067162e-16       1.144124551544e-17       2.525413161531e-18 
 2367       1.402646185428e-11       4.631308290607e-13      -9.023291271641e-13       4.066314424907e-15       1.642075617090e-16       1.152841157348e-17       2.494405791061e-18 
 2368       1.400808477384e-11       4.605556864719e-13      -8.970744901314e-13       4.061392566247e-15       1.638853358927e-16       1.161690061604e-17       2.462414827865e-18 
 2369       1.398945837016e-11       4.580092621434e-13      -8.917655449763e-13       4.056471751277e-15       1.635638272084e-16       1.170668218151e-17       2.429348547539e-18 
 2370       1.397057912154e-11       4.554921339594e-13      -8.864044225379e-13       4.051551829397e-15       1.632430335829e-16       1.179772569757e-17       2.395114922011e-18 
 2371       1.395144349582e-11       4.530048815507e-13      -8.809932611546e-13       4.046632649435e-15       1.629229529281e-16       1.189000048095e-17       2.359621619218e-18 
 2372       1.393204795032e-11       4.505480862955e-13      -8.755342066725e-13       4.041714059658e-15       1.626035831416e-16       1.198347573741e-17       2.322776002792e-18 
 2373       1.391238893191e-11       4.481223313220e-13      -8.700294124530e-13       4.036795907762e-15       1.622849221061e-16       1.207812056158e-17       2.284485131736e-18 
 2374       1.389246287691e-11       4.457282015098e-13      -8.644810393814e-13       4.031878040877e-15       1.619669676901e-16       1.217390393680e-17       2.244655760114e-18 
 2375       1.387226621116e-11       4.433662834917e-13      -8.588912558744e-13       4.026960305563e-15       1.616497177471e-16       1.227079473510e-17       2.203194336724e-18 
 2376       1.385179534993e-11       4.410371656556e-13      -8.532622378882e-13       4.022042547812e-15       1.613331701163e-16       1.236876171698e-17       2.160007004787e-18 
 2377       1.383104761853e-11       4.387413439130e-13      -8.475961309436e-13       4.017124631325e-15       1.610173227466e-16       1.246777417653e-17       2.115028385554e-18 
 2378       1.381002402005e-11       4.364789383678e-13      -8.418949359279e-13       4.012206492478e-15       1.607021740726e-16       1.256780388123e-17       2.068308123534e-18 
 2379       1.378872648461e-11       4.342499749060e-13      -8.361606226053e-13       4.007288085694e-15       1.603877226408e-16       1.266882314385e-17       2.019924873717e-18 
 2380       1.376715695036e-11       4.320544792699e-13      -8.303951675437e-13       4.002369365197e-15       1.600739669857e-16       1.277080417824e-17       1.969957566346e-18 
 2381       1.374531736354e-11       4.298924770579e-13      -8.246005541214e-13       3.997450285003e-15       1.597609056298e-16       1.287371909923e-17       1.918485407207e-18 
 2382       1.372320967843e-11       4.277639937244e-13      -8.187787725347e-13       3.992530798931e-15       1.594485370831e-16       1.297753992250e-17       1.865587877923e-18 
 2383       1.370083585737e-11       4.256690545793e-13      -8.129318198050e-13       3.987610860594e-15       1.591368598434e-16       1.308223856451e-17       1.811344736247e-18 
 2384       1.367819787082e-11       4.236076847881e-13      -8.070616997859e-13       3.982690423403e-15       1.588258723963e-16       1.318778684240e-17       1.755836016357e-18 
 2385       1.365529769729e-11       4.215799093712e-13      -8.011704231705e-13       3.977769440566e-15       1.585155732151e-16       1.329415647381e-17       1.699142029143e-18 
 2386       1.363213732342e-11       4.195857532044e-13      -7.952600074985e-13       3.972847865086e-15       1.582059607608e-16       1.340131907688e-17       1.641343362505e-18 
 2387       1.360871874394e-11       4.176252410177e-13      -7.893324771636e-13       3.967925649765e-15       1.578970334822e-16       1.350924617006e-17       1.582520881645e-18 
 2388       1.358504396171e-11       4.156983973960e-13      -7.833898634207e-13       3.963002747198e-15       1.575887898156e-16       1.361790917205e-17       1.522755729358e-18 
 2389       1.356111498771e-11       4.138052467782e-13      -7.774342043925e-13       3.958079109778e-15       1.572812281851e-16       1.372727940166e-17       1.462129326326e-18 
 2390       1.353693384105e-11       4.119458134572e-13      -7.714675450778e-13       3.953154689692e-15       1.569743470024e-16       1.383732807773e-17       1.400723371412e-18 
 2391       1.351250254900e-11       4.101201215799e-13      -7.654919373575e-13       3.948229438924e-15       1.566681446669e-16       1.394802631905e-17       1.338619841949e-18 
 2392       1.348782314697e-11       4.083281951465e-13      -7.595094400029e-13       3.943303309251e-15       1.563626195654e-16       1.405934514417e-17       1.275900994039e-18 
 2393       1.346289767853e-11       4.065700580105e-13      -7.535221186821e-13       3.938376252247e-15       1.560577700726e-16       1.417125547138e-17       1.212649362839e-18 
 2394       1.343772819544e-11       4.048457338787e-13      -7.475320459674e-13       3.933448219278e-15       1.557535945505e-16       1.428372811856e-17       1.148947762859e-18 
 2395       1.341231675761e-11       4.031552463105e-13      -7.415413013428e-13       3.928519161508e-15       1.554500913488e-16       1.439673380309e-17       1.084879288252e-18 
 2396       1.338666543318e-11       4.014986187180e-13      -7.355519712110e-13       3.923589029891e-15       1.551472588048e-16       1.451024314172e-17       1.020527313108e-18 
 2397       1.336077629844e-11       3.998758743657e-13      -7.295661489004e-13       3.918657775177e-15       1.548450952434e-16       1.462422665052e-17       9.559754917472e-19 
 2398       1.333465143793e-11       3.982870363702e-13      -7.235859346727e-13       3.913725347911e-15       1.545435989767e-16       1.473865474469e-17       8.913077590118e-19 
 2399       1.330829294438e-11       3.967321276999e-13      -7.176134357297e-13       3.908791698428e-15       1.542427683046e-16       1.485349773853e-17       8.266083305591e-19 
 2400       1.328170291876e-11       3.952111711749e-13      -7.116507662208e-13       3.903856776859e-15       1.539426015144e-16       1.496872584530e-17       7.619617031547e-19 
 2401       1.325488347025e-11       3.937241894668e-13      -7.057000472501e-13       3.898920533126e-15       1.536430968808e-16       1.508430917712e-17       6.974526549652e-19 
 2402       1.322783671631e-11       3.922712050984e-13      -6.997634068837e-13       3.893982916946e-15       1.533442526661e-16       1.520021774486e-17       6.331662458509e-19 
 2403       1.320056478263e-11       3.908522404433e-13      -6.938429801565e-13       3.889043877825e-15       1.530460671199e-16       1.531642145804e-17       5.691878176588e-19 
 2404       1.317306980314e-11       3.894673177259e-13      -6.879409090800e-13       3.884103365065e-15       1.527485384793e-16       1.543289012473e-17       5.056029945154e-19 
 2405       1.314535392009e-11       3.881164590212e-13      -6.820593426491e-13       3.879161327756e-15       1.524516649689e-16       1.554959345141e-17       4.424976831195e-19 
 2406       1.311741928396e-11       3.867996862542e-13      -6.762004368494e-13       3.874217714784e-15       1.521554448004e-16       1.566650104291e-17       3.799580730348e-19 
 2407       1.308926805356e-11       3.855170212002e-13      -6.703663546643e-13       3.869272474823e-15       1.518598761731e-16       1.578358240229e-17       3.180706369832e-19 
 2408       1.306090239595e-11       3.842684854841e-13      -6.645592660825e-13       3.864325556339e-15       1.515649572738e-16       1.590080693072e-17       2.569221311375e-19 
 2409       1.303232448654e-11       3.830541005803e-13      -6.587813481049e-13       3.859376907590e-15       1.512706862762e-16       1.601814392738e-17       1.965995954139e-19 
 2410       1.300353650902e-11       3.818738878127e-13      -6.530347847520e-13       3.854426476625e-15       1.509770613418e-16       1.613556258935e-17       1.371903537653e-19 
 2411       1.297454065543e-11       3.807278683540e-13      -6.473217670708e-13       3.849474211282e-15       1.506840806190e-16       1.625303201153e-17       7.878201447374e-20 
 2412       1.294533912613e-11       3.796160632261e-13      -6.416444931425e-13       3.844520059189e-15       1.503917422439e-16       1.637052118650e-17       2.146247044355e-20 
 2413       1.291593412982e-11       3.785384932991e-13      -6.360051680891e-13       3.839563967767e-15       1.501000443396e-16       1.648799900444e-17      -3.468010050601e-20 
 2414       1.288632788356e-11       3.774951792918e-13      -6.304060040813e-13       3.834605884223e-15       1.498089850165e-16       1.660543425301e-17      -8.955723534783e-20 
 2415       1.285652261275e-11       3.764861417710e-13      -6.248492203449e-13       3.829645755557e-15       1.495185623724e-16       1.672279561724e-17      -1.430801855541e-19 
 2416       1.282652094301e-11       3.755113341350e-13      -6.193368258236e-13       3.824683546693e-15       1.492287745822e-16       1.684005357125e-17      -1.951836622787e-19 
 2417       1.279632707825e-11       3.745704411210e-13      -6.138699657112e-13       3.819719295022e-15       1.489396201694e-16       1.695718606613e-17      -2.458972297441e-19 
 2418       1.276594562977e-11       3.736630790761e-13      -6.084495709733e-13       3.814753056189e-15       1.486510977361e-16       1.707417287630e-17      -2.952743439390e-19 
 2419       1.273538122502e-11       3.727888628614e-13      -6.030765753354e-13       3.809784885991e-15       1.483632058738e-16       1.719099371079e-17      -3.433686466277e-19 
 2420       1.270463850768e-11       3.719474058498e-13      -5.977519152856e-13       3.804814840375e-15       1.480759431625e-16       1.730762821314e-17      -3.902339655451e-19 
 2421       1.267372213766e-11       3.711383199252e-13      -5.924765300776e-13       3.799842975434e-15       1.477893081716e-16       1.742405596137e-17      -4.359243145920e-19 
 2422       1.264263679110e-11       3.703612154804e-13      -5.872513617331e-13       3.794869347415e-15       1.475032994591e-16       1.754025646788e-17      -4.804938940299e-19 
 2423       1.261138716040e-11       3.696157014154e-13      -5.820773550449e-13       3.789894012714e-15       1.472179155721e-16       1.765620917940e-17      -5.239970906766e-19 
 2424       1.257997795425e-11       3.689013851360e-13      -5.769554575792e-13       3.784917027875e-15       1.469331550466e-16       1.777189347693e-17      -5.664884781011e-19 
 2425       1.254841389762e-11       3.682178725523e-13      -5.718866196787e-13       3.779938449594e-15       1.466490164073e-16       1.788728867563e-17      -6.080228168185e-19 
 2426       1.251669973178e-11       3.675647680768e-13      -5.668717944652e-13       3.774958334719e-15       1.463654981681e-16       1.800237402484e-17      -6.486550544855e-19 
 2427       1.248484021436e-11       3.669416746229e-13      -5.619119378423e-13       3.769976740245e-15       1.460825988314e-16       1.811712870790e-17      -6.884403260952e-19 
 2428       1.245284011931e-11       3.663481936034e-13      -5.570080084982e-13       3.764993723320e-15       1.458003168888e-16       1.823153184218e-17      -7.274339541728e-19 
 2429       1.242070423694e-11       3.657839249287e-13      -5.521609679083e-13       3.760009341242e-15       1.455186508206e-16       1.834556247898e-17      -7.656914489698e-19 
 2430       1.238843737395e-11       3.652484670054e-13      -5.473717803382e-13       3.755023651461e-15       1.452375990957e-16       1.845919960342e-17      -8.032685086600e-19 
